PE,TIM,DI_0,DI_1,DI_2,DI_3,AI_0 EgF,AI_0 PEgF,AI_0 Evt,AI_1 EgF,AI_1 PEgF,AI_1 Evt,AI_2 EgF,AI_2 PEgF,AI_2 Evt,AI_3 EgF,AI_3 PEgF,AI_3 Evt
P   ,07/04/2022 14:58,0,0,0,0,20.815,0,23.115,0,13.204,0,0,0,,,,
P   ,07/04/2022 14:59,0,0,0,0,20.815,0,23.098,0,13.171,0,0,0,,,,
P   ,07/04/2022 15:00,0,0,0,0,20.815,0,23.098,0,13.188,0,0,0,,,,
P   ,07/04/2022 15:01,0,0,0,0,20.815,0,23.081,0,13.188,0,0,0,,,,
P   ,07/04/2022 15:02,0,0,0,0,20.815,0,23.098,0,13.137,0,0,0,,,,
P   ,07/04/2022 15:03,0,0,0,0,20.815,0,23.064,0,13.204,0,0,0,,,,
P   ,07/04/2022 15:04,0,0,0,0,20.815,0,23.098,0,13.154,0,0,0,,,,
P   ,07/04/2022 15:05,0,0,0,0,20.815,0,23.098,0,13.12,0,0,0,,,,
P   ,07/04/2022 15:06,0,0,0,0,20.815,0,23.098,0,13.085,0,0,0,,,,
P   ,07/04/2022 15:07,0,0,0,0,20.815,0,23.081,0,13.035,0,0,0,,,,
P   ,07/04/2022 15:08,0,0,0,0,20.815,0,23.098,0,13.068,0,0,0,,,,
P   ,07/04/2022 15:09,0,0,0,0,20.815,0,23.115,0,13.051,0,0,0,,,,
P   ,07/04/2022 15:10,0,0,0,0,20.815,0,23.098,0,13.035,0,0,0,,,,
P   ,07/04/2022 15:11,0,0,0,0,20.815,0,23.115,0,13.051,0,0,0,,,,
P   ,07/04/2022 15:12,0,0,0,0,20.815,0,23.133,0,12.932,0,0,0,,,,
P   ,07/04/2022 15:13,0,0,0,0,20.803,0,23.115,0,12.898,0,0,0,,,,
P   ,07/04/2022 15:14,0,0,0,0,20.803,0,23.115,0,12.865,0,0,0,,,,
P   ,07/04/2022 15:15,0,0,0,0,20.803,0,23.133,0,12.796,0,0,0,,,,
P   ,07/04/2022 15:16,0,0,0,0,20.803,0,23.115,0,12.898,0,0,0,,,,
P   ,07/04/2022 15:17,0,0,0,0,20.803,0,23.098,0,12.865,0,0,0,,,,
P   ,07/04/2022 15:18,0,0,0,0,20.803,0,23.098,0,12.898,0,0,0,,,,
P   ,07/04/2022 15:19,0,0,0,0,20.803,0,23.081,0,12.984,0,0,0,,,,
P   ,07/04/2022 15:20,0,0,0,0,20.803,0,23.081,0,12.949,0,0,0,,,,
P   ,07/04/2022 15:21,0,0,0,0,20.803,0,23.081,0,12.881,0,0,0,,,,
P   ,07/04/2022 15:22,0,0,0,0,20.791,0,23.081,0,12.932,0,0,0,,,,
P   ,07/04/2022 15:23,0,0,0,0,20.791,0,23.098,0,12.881,0,0,0,,,,
P   ,07/04/2022 15:24,0,0,0,0,20.791,0,23.115,0,12.796,0,0,0,,,,
P   ,07/04/2022 15:25,0,0,0,0,20.791,0,23.115,0,12.814,0,0,0,,,,
P   ,07/04/2022 15:26,0,0,0,0,20.791,0,23.115,0,12.814,0,0,0,,,,
P   ,07/04/2022 15:27,0,0,0,0,20.791,0,23.115,0,12.814,0,0,0,,,,
P   ,07/04/2022 15:28,0,0,0,0,20.791,0,23.115,0,12.796,0,0,0,,,,
P   ,07/04/2022 15:29,0,0,0,0,20.791,0,23.115,0,12.779,0,0,0,,,,
P   ,07/04/2022 15:30,0,0,0,0,20.791,0,23.115,0,12.695,0,0,0,,,,
P   ,07/04/2022 15:31,0,0,0,0,20.791,0,23.115,0,12.678,0,0,0,,,,
P   ,07/04/2022 15:32,0,0,0,0,20.791,0,23.133,0,12.525,0,0,0,,,,
P   ,07/04/2022 15:33,0,0,0,0,20.791,0,23.115,0,12.473,0,0,0,,,,
P   ,07/04/2022 15:34,0,0,0,0,20.791,0,23.064,0,12.661,0,0,0,,,,
P   ,07/04/2022 15:35,0,0,0,0,20.791,0,23.081,0,12.592,0,0,0,,,,
P   ,07/04/2022 15:36,0,0,0,0,20.791,0,23.081,0,12.695,0,0,0,,,,
P   ,07/04/2022 15:37,0,0,0,0,20.78,0,23.064,0,12.762,0,0,0,,,,
P   ,07/04/2022 15:38,0,0,0,0,20.78,0,23.064,0,12.678,0,0,0,,,,
P   ,07/04/2022 15:39,0,0,0,0,20.78,0,23.064,0,12.728,0,0,0,,,,
P   ,07/04/2022 15:40,0,0,0,0,20.78,0,23.064,0,12.712,0,0,0,,,,
P   ,07/04/2022 15:41,0,0,0,0,20.78,0,23.081,0,12.695,0,0,0,,,,
P   ,07/04/2022 15:42,0,0,0,0,20.78,0,23.047,0,12.762,0,0,0,,,,
P   ,07/04/2022 15:43,0,0,0,0,20.78,0,23.064,0,12.695,0,0,0,,,,
P   ,07/04/2022 15:44,0,0,0,0,20.78,0,23.064,0,12.626,0,0,0,,,,
P   ,07/04/2022 15:45,0,0,0,0,20.78,0,23.081,0,12.626,0,0,0,,,,
P   ,07/04/2022 15:46,0,0,0,0,20.78,0,23.081,0,12.609,0,0,0,,,,
P   ,07/04/2022 15:47,0,0,0,0,20.78,0,23.098,0,12.609,0,0,0,,,,
P   ,07/04/2022 15:48,0,0,0,0,20.78,0,23.115,0,12.661,0,0,0,,,,
P   ,07/04/2022 15:49,0,0,0,0,20.78,0,23.098,0,12.626,0,0,0,,,,
P   ,07/04/2022 15:50,0,0,0,0,20.78,0,23.081,0,12.678,0,0,0,,,,
P   ,07/04/2022 15:51,0,0,0,0,20.78,0,23.064,0,12.831,0,0,0,,,,
P   ,07/04/2022 15:52,0,0,0,0,20.78,0,23.031,0,12.915,0,0,0,,,,
P   ,07/04/2022 15:53,0,0,0,0,20.78,0,23.047,0,12.881,0,0,0,,,,
P   ,07/04/2022 15:54,0,0,0,0,20.78,0,23.047,0,12.814,0,0,0,,,,
P   ,07/04/2022 15:55,0,0,0,0,20.78,0,23.031,0,12.881,0,0,0,,,,
P   ,07/04/2022 15:56,0,0,0,0,20.78,0,22.997,0,13.018,0,0,0,,,,
P   ,07/04/2022 15:57,0,0,0,0,20.78,0,23.014,0,13.035,0,0,0,,,,
P   ,07/04/2022 15:58,0,0,0,0,20.768,0,23.031,0,12.915,0,0,0,,,,
P   ,07/04/2022 15:59,0,0,0,0,20.768,0,23.047,0,12.865,0,0,0,,,,
P   ,07/04/2022 16:00,0,0,0,0,20.768,0,23.047,0,12.865,0,0,0,,,,
P   ,07/04/2022 16:01,0,0,0,0,20.768,0,23.081,0,12.779,0,0,0,,,,
P   ,07/04/2022 16:02,0,0,0,0,20.768,0,23.081,0,12.762,0,0,0,,,,
P   ,07/04/2022 16:03,0,0,0,0,20.768,0,23.133,0,12.661,0,0,0,,,,
P   ,07/04/2022 16:04,0,0,0,0,20.78,0,23.133,0,12.626,0,0,0,,,,
P   ,07/04/2022 16:05,0,0,0,0,20.78,0,23.133,0,12.508,0,0,0,,,,
P   ,07/04/2022 16:06,0,0,0,0,20.768,0,23.133,0,12.473,0,0,0,,,,
P   ,07/04/2022 16:07,0,0,0,0,20.768,0,23.133,0,12.405,0,0,0,,,,
P   ,07/04/2022 16:08,0,0,0,0,20.768,0,23.098,0,12.456,0,0,0,,,,
P   ,07/04/2022 16:09,0,0,0,0,20.768,0,23.098,0,12.473,0,0,0,,,,
P   ,07/04/2022 16:10,0,0,0,0,20.768,0,23.081,0,12.559,0,0,0,,,,
P   ,07/04/2022 16:11,0,0,0,0,20.768,0,23.031,0,12.779,0,0,0,,,,
P   ,07/04/2022 16:12,0,0,0,0,20.768,0,23.014,0,12.796,0,0,0,,,,
P   ,07/04/2022 16:13,0,0,0,0,20.768,0,22.997,0,12.848,0,0,0,,,,
P   ,07/04/2022 16:14,0,0,0,0,20.768,0,22.997,0,12.932,0,0,0,,,,
P   ,07/04/2022 16:15,0,0,0,0,20.768,0,23.115,0,12.762,0,0,0,,,,
P   ,07/04/2022 16:16,0,0,0,0,20.768,0,23.201,0,12.559,0,0,0,,,,
P   ,07/04/2022 16:17,0,0,0,0,20.768,0,23.234,0,12.422,0,0,0,,,,
P   ,07/04/2022 16:18,0,0,0,0,20.768,0,23.251,0,12.372,0,0,0,,,,
P   ,07/04/2022 16:19,0,0,0,0,20.768,0,23.251,0,12.355,0,0,0,,,,
P   ,07/04/2022 16:20,0,0,0,0,20.768,0,23.217,0,12.405,0,0,0,,,,
P   ,07/04/2022 16:21,0,0,0,0,20.756,0,23.201,0,12.542,0,0,0,,,,
P   ,07/04/2022 16:22,0,0,0,0,20.768,0,23.133,0,12.762,0,0,0,,,,
P   ,07/04/2022 16:23,0,0,0,0,20.756,0,23.115,0,12.898,0,0,0,,,,
P   ,07/04/2022 16:24,0,0,0,0,20.756,0,23.115,0,12.865,0,0,0,,,,
P   ,07/04/2022 16:25,0,0,0,0,20.756,0,23.133,0,12.865,0,0,0,,,,
P   ,07/04/2022 16:26,0,0,0,0,20.756,0,23.15,0,12.831,0,0,0,,,,
P   ,07/04/2022 16:27,0,0,0,0,20.768,0,23.115,0,12.898,0,0,0,,,,
P   ,07/04/2022 16:28,0,0,0,0,20.756,0,23.133,0,12.848,0,0,0,,,,
P   ,07/04/2022 16:29,0,0,0,0,20.768,0,23.115,0,12.848,0,0,0,,,,
P   ,07/04/2022 16:30,0,0,0,0,20.768,0,23.081,0,12.915,0,0,0,,,,
P   ,07/04/2022 16:31,0,0,0,0,20.768,0,23.098,0,12.967,0,0,0,,,,
P   ,07/04/2022 16:32,0,0,0,0,20.768,0,23.064,0,12.915,0,0,0,,,,
P   ,07/04/2022 16:33,0,0,0,0,20.768,0,23.047,0,12.898,0,0,0,,,,
P   ,07/04/2022 16:34,0,0,0,0,20.756,0,23.047,0,13.001,0,0,0,,,,
P   ,07/04/2022 16:35,0,0,0,0,20.756,0,23.064,0,13.102,0,0,0,,,,
P   ,07/04/2022 16:36,0,0,0,0,20.756,0,23.031,0,13.204,0,0,0,,,,
P   ,07/04/2022 16:37,0,0,0,0,20.756,0,22.997,0,13.357,0,0,0,,,,
P   ,07/04/2022 16:38,0,0,0,0,20.756,0,22.997,0,13.357,0,0,0,,,,
P   ,07/04/2022 16:39,0,0,0,0,20.756,0,22.997,0,13.374,0,0,0,,,,
P   ,07/04/2022 16:40,0,0,0,0,20.756,0,23.014,0,13.357,0,0,0,,,,
P   ,07/04/2022 16:41,0,0,0,0,20.756,0,23.031,0,13.341,0,0,0,,,,
P   ,07/04/2022 16:42,0,0,0,0,20.756,0,23.031,0,13.357,0,0,0,,,,
P   ,07/04/2022 16:43,0,0,0,0,20.756,0,23.014,0,13.374,0,0,0,,,,
P   ,07/04/2022 16:44,0,0,0,0,20.756,0,23.014,0,13.391,0,0,0,,,,
P   ,07/04/2022 16:45,0,0,0,0,20.756,0,23.031,0,13.425,0,0,0,,,,
P   ,07/04/2022 16:46,0,0,0,0,20.756,0,23.047,0,13.29,0,0,0,,,,
P   ,07/04/2022 16:47,0,0,0,0,20.756,0,23.064,0,13.255,0,0,0,,,,
P   ,07/04/2022 16:48,0,0,0,0,20.756,0,23.081,0,13.085,0,0,0,,,,
P   ,07/04/2022 16:49,0,0,0,0,20.756,0,23.081,0,12.949,0,0,0,,,,
P   ,07/04/2022 16:50,0,0,0,0,20.756,0,23.064,0,13.12,0,0,0,,,,
P   ,07/04/2022 16:51,0,0,0,0,20.756,0,23.031,0,13.154,0,0,0,,,,
P   ,07/04/2022 16:52,0,0,0,0,20.756,0,23.031,0,13.154,0,0,0,,,,
P   ,07/04/2022 16:53,0,0,0,0,20.756,0,23.031,0,13.12,0,0,0,,,,
P   ,07/04/2022 16:54,0,0,0,0,20.756,0,23.047,0,13.051,0,0,0,,,,
P   ,07/04/2022 16:55,0,0,0,0,20.756,0,23.014,0,13.272,0,0,0,,,,
P   ,07/04/2022 16:56,0,0,0,0,20.756,0,22.997,0,13.307,0,0,0,,,,
P   ,07/04/2022 16:57,0,0,0,0,20.756,0,22.98,0,13.307,0,0,0,,,,
P   ,07/04/2022 16:58,0,0,0,0,20.756,0,22.997,0,13.255,0,0,0,,,,
P   ,07/04/2022 16:59,0,0,0,0,20.756,0,23.014,0,13.255,0,0,0,,,,
P   ,07/04/2022 17:00,0,0,0,0,20.756,0,23.014,0,13.204,0,0,0,,,,
P   ,07/04/2022 17:01,0,0,0,0,20.756,0,23.014,0,13.204,0,0,0,,,,
P   ,07/04/2022 17:02,0,0,0,0,20.756,0,23.014,0,13.255,0,0,0,,,,
P   ,07/04/2022 17:03,0,0,0,0,20.756,0,23.014,0,13.221,0,0,0,,,,
P   ,07/04/2022 17:04,0,0,0,0,20.756,0,23.031,0,13.188,0,0,0,,,,
P   ,07/04/2022 17:05,0,0,0,0,20.756,0,23.064,0,13.068,0,0,0,,,,
P   ,07/04/2022 17:06,0,0,0,0,20.756,0,23.064,0,13.035,0,0,0,,,,
P   ,07/04/2022 17:07,0,0,0,0,20.756,0,23.064,0,13.018,0,0,0,,,,
P   ,07/04/2022 17:08,0,0,0,0,20.756,0,23.047,0,13.035,0,0,0,,,,
P   ,07/04/2022 17:09,0,0,0,0,20.756,0,23.047,0,13.102,0,0,0,,,,
P   ,07/04/2022 17:10,0,0,0,0,20.756,0,23.047,0,13.137,0,0,0,,,,
P   ,07/04/2022 17:11,0,0,0,0,20.756,0,23.031,0,13.085,0,0,0,,,,
P   ,07/04/2022 17:12,0,0,0,0,20.756,0,23.031,0,12.967,0,0,0,,,,
P   ,07/04/2022 17:13,0,0,0,0,20.756,0,23.031,0,13.018,0,0,0,,,,
P   ,07/04/2022 17:14,0,0,0,0,20.744,0,23.031,0,12.967,0,0,0,,,,
P   ,07/04/2022 17:15,0,0,0,0,20.756,0,23.014,0,12.949,0,0,0,,,,
P   ,07/04/2022 17:16,0,0,0,0,20.744,0,22.997,0,12.949,0,0,0,,,,
P   ,07/04/2022 17:17,0,0,0,0,20.744,0,22.98,0,12.932,0,0,0,,,,
P   ,07/04/2022 17:18,0,0,0,0,20.756,0,22.962,0,12.984,0,0,0,,,,
P   ,07/04/2022 17:19,0,0,0,0,20.744,0,22.962,0,12.984,0,0,0,,,,
P   ,07/04/2022 17:20,0,0,0,0,20.744,0,22.962,0,12.932,0,0,0,,,,
P   ,07/04/2022 17:21,0,0,0,0,20.744,0,22.962,0,12.984,0,0,0,,,,
P   ,07/04/2022 17:22,0,0,0,0,20.744,0,22.962,0,12.915,0,0,0,,,,
P   ,07/04/2022 17:23,0,0,0,0,20.744,0,22.98,0,12.779,0,0,0,,,,
P   ,07/04/2022 17:24,0,0,0,0,20.744,0,22.98,0,12.779,0,0,0,,,,
P   ,07/04/2022 17:25,0,0,0,0,20.744,0,22.945,0,12.814,0,0,0,,,,
P   ,07/04/2022 17:26,0,0,0,0,20.744,0,22.911,0,12.796,0,0,0,,,,
P   ,07/04/2022 17:27,0,0,0,0,20.744,0,22.894,0,12.814,0,0,0,,,,
P   ,07/04/2022 17:28,0,0,0,0,20.744,0,22.878,0,12.796,0,0,0,,,,
P   ,07/04/2022 17:29,0,0,0,0,20.744,0,22.861,0,12.779,0,0,0,,,,
P   ,07/04/2022 17:30,0,0,0,0,20.744,0,22.81,0,12.984,0,0,0,,,,
P   ,07/04/2022 17:31,0,0,0,0,20.744,0,22.758,0,13.137,0,0,0,,,,
P   ,07/04/2022 17:32,0,0,0,0,20.744,0,22.708,0,13.204,0,0,0,,,,
P   ,07/04/2022 17:33,0,0,0,0,20.744,0,22.674,0,13.238,0,0,0,,,,
P   ,07/04/2022 17:34,0,0,0,0,20.744,0,22.674,0,13.29,0,0,0,,,,
P   ,07/04/2022 17:35,0,0,0,0,20.744,0,22.639,0,13.307,0,0,0,,,,
P   ,07/04/2022 17:36,0,0,0,0,20.744,0,22.639,0,13.341,0,0,0,,,,
P   ,07/04/2022 17:37,0,0,0,0,20.744,0,22.605,0,13.374,0,0,0,,,,
P   ,07/04/2022 17:38,0,0,0,0,20.732,0,22.605,0,13.357,0,0,0,,,,
P   ,07/04/2022 17:39,0,0,0,0,20.732,0,22.588,0,13.425,0,0,0,,,,
P   ,07/04/2022 17:40,0,0,0,0,20.732,0,22.588,0,13.408,0,0,0,,,,
P   ,07/04/2022 17:41,0,0,0,0,20.732,0,22.605,0,13.374,0,0,0,,,,
P   ,07/04/2022 17:42,0,0,0,0,20.744,0,22.588,0,13.391,0,0,0,,,,
P   ,07/04/2022 17:43,0,0,0,0,20.732,0,22.605,0,13.357,0,0,0,,,,
P   ,07/04/2022 17:44,0,0,0,0,20.744,0,22.588,0,13.324,0,0,0,,,,
P   ,07/04/2022 17:45,0,0,0,0,20.732,0,22.588,0,13.341,0,0,0,,,,
P   ,07/04/2022 17:46,0,0,0,0,20.732,0,22.605,0,13.307,0,0,0,,,,
P   ,07/04/2022 17:47,0,0,0,0,20.732,0,22.622,0,13.255,0,0,0,,,,
P   ,07/04/2022 17:48,0,0,0,0,20.732,0,22.639,0,13.188,0,0,0,,,,
P   ,07/04/2022 17:49,0,0,0,0,20.732,0,22.657,0,13.154,0,0,0,,,,
P   ,07/04/2022 17:50,0,0,0,0,20.744,0,22.657,0,13.171,0,0,0,,,,
P   ,07/04/2022 17:51,0,0,0,0,20.744,0,22.674,0,13.035,0,0,0,,,,
P   ,07/04/2022 17:52,0,0,0,0,20.744,0,22.691,0,12.984,0,0,0,,,,
P   ,07/04/2022 17:53,0,0,0,0,20.744,0,22.725,0,12.915,0,0,0,,,,
P   ,07/04/2022 17:54,0,0,0,0,20.744,0,22.741,0,12.796,0,0,0,,,,
P   ,07/04/2022 17:55,0,0,0,0,20.744,0,22.725,0,12.915,0,0,0,,,,
P   ,07/04/2022 17:56,0,0,0,0,20.744,0,22.657,0,12.967,0,0,0,,,,
P   ,07/04/2022 17:57,0,0,0,0,20.744,0,22.605,0,13.102,0,0,0,,,,
P   ,07/04/2022 17:58,0,0,0,0,20.732,0,22.571,0,13.188,0,0,0,,,,
P   ,07/04/2022 17:59,0,0,0,0,20.732,0,22.555,0,13.204,0,0,0,,,,
P   ,07/04/2022 18:00,0,0,0,0,20.732,0,22.538,0,13.272,0,0,0,,,,
P   ,07/04/2022 18:01,0,0,0,0,20.732,0,22.521,0,13.29,0,0,0,,,,
P   ,07/04/2022 18:02,0,0,0,0,20.732,0,22.521,0,13.324,0,0,0,,,,
P   ,07/04/2022 18:03,0,0,0,0,20.732,0,22.504,0,13.341,0,0,0,,,,
P   ,07/04/2022 18:04,0,0,0,0,20.732,0,22.504,0,13.341,0,0,0,,,,
P   ,07/04/2022 18:05,0,0,0,0,20.732,0,22.486,0,13.357,0,0,0,,,,
P   ,07/04/2022 18:06,0,0,0,0,20.732,0,22.504,0,13.374,0,0,0,,,,
P   ,07/04/2022 18:07,0,0,0,0,20.732,0,22.504,0,13.324,0,0,0,,,,
P   ,07/04/2022 18:08,0,0,0,0,20.732,0,22.521,0,13.324,0,0,0,,,,
P   ,07/04/2022 18:09,0,0,0,0,20.732,0,22.521,0,13.255,0,0,0,,,,
P   ,07/04/2022 18:10,0,0,0,0,20.732,0,22.521,0,13.255,0,0,0,,,,
P   ,07/04/2022 18:11,0,0,0,0,20.732,0,22.538,0,13.238,0,0,0,,,,
P   ,07/04/2022 18:12,0,0,0,0,20.732,0,22.538,0,13.204,0,0,0,,,,
P   ,07/04/2022 18:13,0,0,0,0,20.732,0,22.571,0,13.068,0,0,0,,,,
P   ,07/04/2022 18:14,0,0,0,0,20.732,0,22.605,0,13.001,0,0,0,,,,
P   ,07/04/2022 18:15,0,0,0,0,20.732,0,22.605,0,13.018,0,0,0,,,,
P   ,07/04/2022 18:16,0,0,0,0,20.732,0,22.588,0,13.307,0,0,0,,,,
P   ,07/04/2022 18:17,0,0,0,0,20.732,0,22.538,0,13.035,0,0,0,,,,
P   ,07/04/2022 18:18,0,0,0,0,20.732,0,22.521,0,13.085,0,0,0,,,,
P   ,07/04/2022 18:19,0,0,0,0,20.732,0,22.521,0,13.068,0,0,0,,,,
P   ,07/04/2022 18:20,0,0,0,0,20.744,0,22.521,0,13.051,0,0,0,,,,
P   ,07/04/2022 18:21,0,0,0,0,20.732,0,22.469,0,13.29,0,0,0,,,,
P   ,07/04/2022 18:22,0,0,0,0,20.732,0,22.435,0,13.324,0,0,0,,,,
P   ,07/04/2022 18:23,0,0,0,0,20.732,0,22.418,0,13.408,0,0,0,,,,
P   ,07/04/2022 18:24,0,0,0,0,20.732,0,22.385,0,13.46,0,0,0,,,,
P   ,07/04/2022 18:25,0,0,0,0,20.732,0,22.385,0,13.46,0,0,0,,,,
P   ,07/04/2022 18:26,0,0,0,0,20.732,0,22.368,0,13.494,0,0,0,,,,
P   ,07/04/2022 18:27,0,0,0,0,20.732,0,22.368,0,13.511,0,0,0,,,,
P   ,07/04/2022 18:28,0,0,0,0,20.732,0,22.351,0,13.511,0,0,0,,,,
P   ,07/04/2022 18:29,0,0,0,0,20.732,0,22.368,0,13.477,0,0,0,,,,
P   ,07/04/2022 18:30,0,0,0,0,20.732,0,22.402,0,13.46,0,0,0,,,,
P   ,07/04/2022 18:31,0,0,0,0,20.732,0,22.402,0,13.408,0,0,0,,,,
P   ,07/04/2022 18:32,0,0,0,0,20.732,0,22.418,0,13.374,0,0,0,,,,
P   ,07/04/2022 18:33,0,0,0,0,20.732,0,22.418,0,13.391,0,0,0,,,,
P   ,07/04/2022 18:34,0,0,0,0,20.732,0,22.435,0,13.357,0,0,0,,,,
P   ,07/04/2022 18:35,0,0,0,0,20.719,0,22.452,0,13.341,0,0,0,,,,
P   ,07/04/2022 18:36,0,0,0,0,20.719,0,22.469,0,13.051,0,0,0,,,,
P   ,07/04/2022 18:37,0,0,0,0,20.732,0,22.486,0,13.238,0,0,0,,,,
P   ,07/04/2022 18:38,0,0,0,0,20.732,0,22.469,0,13.154,0,0,0,,,,
P   ,07/04/2022 18:39,0,0,0,0,20.732,0,22.469,0,13.102,0,0,0,,,,
P   ,07/04/2022 18:40,0,0,0,0,20.732,0,22.435,0,13.171,0,0,0,,,,
P   ,07/04/2022 18:41,0,0,0,0,20.719,0,22.402,0,13.272,0,0,0,,,,
P   ,07/04/2022 18:42,0,0,0,0,20.719,0,22.385,0,13.374,0,0,0,,,,
P   ,07/04/2022 18:43,0,0,0,0,20.719,0,22.368,0,13.391,0,0,0,,,,
P   ,07/04/2022 18:44,0,0,0,0,20.719,0,22.368,0,13.374,0,0,0,,,,
P   ,07/04/2022 18:45,0,0,0,0,20.719,0,22.368,0,13.408,0,0,0,,,,
P   ,07/04/2022 18:46,0,0,0,0,20.719,0,22.351,0,13.425,0,0,0,,,,
P   ,07/04/2022 18:47,0,0,0,0,20.719,0,22.351,0,13.425,0,0,0,,,,
P   ,07/04/2022 18:48,0,0,0,0,20.719,0,22.351,0,13.425,0,0,0,,,,
P   ,07/04/2022 18:49,0,0,0,0,20.719,0,22.351,0,13.443,0,0,0,,,,
P   ,07/04/2022 18:50,0,0,0,0,20.719,0,22.368,0,13.408,0,0,0,,,,
P   ,07/04/2022 18:51,0,0,0,0,20.719,0,22.385,0,13.374,0,0,0,,,,
P   ,07/04/2022 18:52,0,0,0,0,20.719,0,22.385,0,13.341,0,0,0,,,,
P   ,07/04/2022 18:53,0,0,0,0,20.719,0,22.418,0,13.29,0,0,0,,,,
P   ,07/04/2022 18:54,0,0,0,0,20.719,0,22.418,0,13.272,0,0,0,,,,
P   ,07/04/2022 18:55,0,0,0,0,20.719,0,22.435,0,13.238,0,0,0,,,,
P   ,07/04/2022 18:56,0,0,0,0,20.719,0,22.452,0,13.001,0,0,0,,,,
P   ,07/04/2022 18:57,0,0,0,0,20.719,0,22.469,0,13.102,0,0,0,,,,
P   ,07/04/2022 18:58,0,0,0,0,20.719,0,22.486,0,13.035,0,0,0,,,,
P   ,07/04/2022 18:59,0,0,0,0,20.719,0,22.486,0,12.967,0,0,0,,,,
P   ,07/04/2022 19:00,0,0,0,0,20.719,0,22.486,0,12.898,0,0,0,,,,
P   ,07/04/2022 19:01,0,0,0,0,20.719,0,22.469,0,12.898,0,0,0,,,,
P   ,07/04/2022 19:02,0,0,0,0,20.707,0,22.452,0,12.881,0,0,0,,,,
P   ,07/04/2022 19:03,0,0,0,0,20.707,0,22.435,0,12.881,0,0,0,,,,
P   ,07/04/2022 19:04,0,0,0,0,20.707,0,22.418,0,13.085,0,0,0,,,,
P   ,07/04/2022 19:05,0,0,0,0,20.719,0,22.334,0,13.221,0,0,0,,,,
P   ,07/04/2022 19:06,0,0,0,0,20.719,0,22.299,0,13.307,0,0,0,,,,
P   ,07/04/2022 19:07,0,0,0,0,20.719,0,22.265,0,13.391,0,0,0,,,,
P   ,07/04/2022 19:08,0,0,0,0,20.719,0,22.249,0,13.46,0,0,0,,,,
P   ,07/04/2022 19:09,0,0,0,0,20.719,0,22.249,0,13.391,0,0,0,,,,
P   ,07/04/2022 19:10,0,0,0,0,20.719,0,22.232,0,13.443,0,0,0,,,,
P   ,07/04/2022 19:11,0,0,0,0,20.707,0,22.232,0,13.443,0,0,0,,,,
P   ,07/04/2022 19:12,0,0,0,0,20.707,0,22.215,0,13.477,0,0,0,,,,
P   ,07/04/2022 19:13,0,0,0,0,20.707,0,22.215,0,13.494,0,0,0,,,,
P   ,07/04/2022 19:14,0,0,0,0,20.707,0,22.232,0,13.443,0,0,0,,,,
P   ,07/04/2022 19:15,0,0,0,0,20.707,0,22.249,0,13.425,0,0,0,,,,
P   ,07/04/2022 19:16,0,0,0,0,20.707,0,22.265,0,13.324,0,0,0,,,,
P   ,07/04/2022 19:17,0,0,0,0,20.707,0,22.282,0,13.307,0,0,0,,,,
P   ,07/04/2022 19:18,0,0,0,0,20.707,0,22.282,0,13.272,0,0,0,,,,
P   ,07/04/2022 19:19,0,0,0,0,20.707,0,22.282,0,13.255,0,0,0,,,,
P   ,07/04/2022 19:20,0,0,0,0,20.707,0,22.299,0,13.255,0,0,0,,,,
P   ,07/04/2022 19:21,0,0,0,0,20.707,0,22.334,0,13.137,0,0,0,,,,
P   ,07/04/2022 19:22,0,0,0,0,20.707,0,22.351,0,13.085,0,0,0,,,,
P   ,07/04/2022 19:23,0,0,0,0,20.707,0,22.368,0,13.051,0,0,0,,,,
P   ,07/04/2022 19:24,0,0,0,0,20.707,0,22.368,0,13.018,0,0,0,,,,
P   ,07/04/2022 19:25,0,0,0,0,20.707,0,22.368,0,13.001,0,0,0,,,,
P   ,07/04/2022 19:26,0,0,0,0,20.719,0,22.368,0,13.018,0,0,0,,,,
P   ,07/04/2022 19:27,0,0,0,0,20.707,0,22.351,0,13.035,0,0,0,,,,
P   ,07/04/2022 19:28,0,0,0,0,20.707,0,22.368,0,12.984,0,0,0,,,,
P   ,07/04/2022 19:29,0,0,0,0,20.707,0,22.368,0,12.984,0,0,0,,,,
P   ,07/04/2022 19:30,0,0,0,0,20.707,0,22.368,0,12.984,0,0,0,,,,
P   ,07/04/2022 19:31,0,0,0,0,20.707,0,22.368,0,12.915,0,0,0,,,,
P   ,07/04/2022 19:32,0,0,0,0,20.707,0,22.385,0,12.898,0,0,0,,,,
P   ,07/04/2022 19:33,0,0,0,0,20.707,0,22.402,0,12.796,0,0,0,,,,
P   ,07/04/2022 19:34,0,0,0,0,20.707,0,22.402,0,12.848,0,0,0,,,,
P   ,07/04/2022 19:35,0,0,0,0,20.707,0,22.385,0,12.678,0,0,0,,,,
P   ,07/04/2022 19:36,0,0,0,0,20.707,0,22.368,0,12.678,0,0,0,,,,
P   ,07/04/2022 19:37,0,0,0,0,20.707,0,22.368,0,12.678,0,0,0,,,,
P   ,07/04/2022 19:38,0,0,0,0,20.695,0,22.351,0,12.644,0,0,0,,,,
P   ,07/04/2022 19:39,0,0,0,0,20.695,0,22.316,0,12.712,0,0,0,,,,
